index,fold
1120088,0
1120091,1
1120111,0
1120129,1
1120143,2
1120145,0
1120151,0
1120156,1
1120159,2
1120161,2
1120165,1
1120180,2
1120187,0
1120208,0
1120209,1
1120215,2
1120216,2
1120219,0
1120220,2
1120230,0
1120247,0
1120256,1
1120271,2
1120274,1
1120282,2
1120286,2
1120288,2
1120293,2
1120296,0
1120302,0
1120303,1
1120308,2
1120319,2
1120325,1
1120332,2
1120344,0
1120346,0
1120355,2
1120356,0
1120357,1
1120358,1
1120368,0
1120369,1
1120375,0
1120377,2
1120380,0
1120384,2
1120401,2
1120402,1
1120405,2
1120414,1
1120422,1
1120428,2
1120438,2
1120453,2
1120462,0
1120464,1
1120476,2
1120487,2
1120503,1
1120504,2
1120506,1
1120507,1
1120509,1
1120512,2
1120513,0
1120530,0
1120543,2
1120564,1
1120565,2
1120578,2
1120596,1
1120611,0
1120612,1
1120623,0
1120630,2
1120635,0
1120644,2
1120645,2
1120646,2
1120657,0
1120667,2
1120676,2
1120679,2
1120685,2
1120691,2
1120693,0
1120694,2
1120719,2
1120723,1
1120729,2
1120736,0
1120742,2
1120750,2
1120764,0
1120772,0
1120784,0
1120795,1
1120796,2
1120809,0
1120813,1
1120821,0
1120824,0
1120831,1
1120841,0
1120843,0
1120844,1
1120853,0
1120875,1
1120884,0
1120892,0
1120899,1
1120903,2
1120908,1
1120916,2
1120918,1
1120919,0
1120921,0
1120923,1
1120936,0
1120939,0
1120946,0
1120953,1
1120975,2
1120983,2
1120984,0
1120986,2
1120989,0
1121008,1
1121014,0
1121016,2
1121019,0
1121023,0
1121031,2
1121034,2
1121038,2
1121044,0
1121046,1
1121050,1
1121061,1
1121067,1
1121070,1
1121071,1
1121085,1
1121090,0
1121096,2
1121101,0
1121102,0
1121113,0
1121122,0
1121126,0
1121130,0
1121132,1
1121146,2
1121152,1
1121166,2
1121169,1
1121170,0
1121180,1
1121183,1
1121190,2
1121194,1
1121200,1
1121202,1
1121210,0
1121211,2
1121213,0
1121221,1
1121228,1
1121231,1
1121234,0
1121238,0
1121240,1
1121246,1
1121259,2
1121266,1
1121279,0
1121286,0
1121293,1
1121301,2
1121302,2
1121304,2
1121308,1
1121319,0
1121328,2
1121335,2
1121336,1
1121337,2
1121339,2
1121351,0
1121354,0
1121355,0
1121357,1
1121364,2
1121368,0
1121371,1
1121376,0
1121384,1
1121390,0
1121399,1
1121441,2
1121443,0
1121446,0
1121453,2
1121459,0
1121461,0
1121475,0
1121479,2
1121493,1
1121498,2
1121499,2
1121500,0
1121505,0
1121507,0
1121516,1
1121518,0
1121530,1
1121533,1
1121534,2
1121537,2
1121538,2
1121547,1
1121549,1
1121552,2
1121553,1
1121562,1
1121570,1
1121575,1
1121590,0
1121610,0
1121615,0
1121620,1
1121630,0
1121635,1
1121641,0
1121645,2
1121646,2
1121650,0
1121671,1
1121674,1
1121678,2
1121689,0
1121691,2
1121693,1
1121697,0
1121700,1
1121702,1
1121705,0
1121708,2
1121725,2
1121748,0
1121753,2
1121761,2
1121768,0
1121777,0
1121788,1
1121790,2
1121795,0
1121796,1
1121812,1
1121813,1
1121819,0
1121827,2
1121832,0
1121846,1
1121871,0
1121880,2
1121881,2
1121891,0
1121897,0
1121900,2
1121904,0
1121929,0
1121932,1
1121935,1
1121939,1
1121953,0
1121958,1
1121965,2
1121981,0
1121982,2
1121987,0
1122002,1
1122010,0
1122025,0
1122032,1
1122037,2
1122056,2
1122059,2
1122077,1
1122080,0
1122084,2
1122102,1
1122111,0
1122121,2
1122124,1
1122141,2
1122159,1
1122165,2
1122172,2
1122188,0
1122199,2
1122206,0
1122214,2
1122216,0
1122220,1
1122240,0
1122250,1
1122254,0
1122260,1
1122287,2
1122288,1
1122292,0
1122298,2
1122302,2
1122307,2
1122315,1
1122318,0
1122321,2
1122329,2
1122331,2
1122337,1
1122339,2
1122342,2
1122364,1
1122365,0
1122386,1
1122387,0
1122388,2
1122391,1
1122408,2
1122417,2
1122423,1
1122426,0
1122427,0
1122443,2
1122449,2
1122452,0
1122458,0
1122467,1
1122474,1
1122482,1
1122485,0
1122502,1
1122517,1
1122518,2
1122536,2
1122537,2
1122542,2
1122547,1
1122554,0
1122560,2
1122563,0
1122568,1
1122573,0
1122579,2
1122581,1
1122582,0
1122583,0
1122587,1
1122591,2
1122595,1
1122605,1
1122608,2
1122614,2
1122618,0
1122630,1
1122643,1
1122659,1
1122677,1
1122701,0
1122702,2
1122716,2
1122719,0
1122727,0
1122729,0
1122739,0
1122744,1
1122750,1
1122751,1
1122753,1
1122758,0
1122764,1
1122770,1
1122779,2
1122782,1
1122786,2
1122795,1
1122800,2
1122801,0
1122802,0
1122815,0
1122819,2
1122824,0
1122849,0
1122850,2
1122852,0
1122854,0
1122871,1
1122874,0
1122882,2
1122888,1
1122891,2
1122903,1
1122910,0
1122911,0
1122916,2
1122929,1
1122930,2
1122938,0
1122942,0
1122969,1
1122970,1
1122980,2
1122983,2
1122986,2
1122996,2
1123004,1
1123011,1
1123013,1
1123014,2
1123021,0
1123027,1
1123034,1
1123043,1
1123047,2
1123052,2
1123060,0
1123079,2
1123085,1
1123090,2
1123094,1
1123100,2
1123102,0
1123110,2
1123143,1
1123147,1
1123149,0
1123152,2
1123174,2
1123179,1
1123180,0
1123185,1
1123188,2
1123194,1
1123214,2
1123216,0
1123219,0
1123225,0
1123228,0
1123231,2
1123235,2
1123236,1
1123242,0
1123244,2
1123252,0
1123253,0
1123260,0
1123271,0
1123273,1
1123280,0
1123321,0
1123329,1
1123335,1
1123338,2
1123340,2
1123343,0
1123344,2
1123349,1
1123355,2
1123365,2
1123375,0
1123385,2
1123399,0
1123400,0
1123405,0
1123408,2
1123417,0
1123419,1
1123420,1
1123421,1
1123429,0
1123430,0
1123444,1
1123450,2
1123451,2
1123452,1
1123455,1
1123458,2
1123475,0
1123490,0
1123494,1
1123499,2
1123502,0
1123507,0
1123512,2
1123519,2
1123523,0
1123525,1
1123537,2
1123539,1
1123542,0
1123545,2
1123555,2
1123563,2
1123564,1
1123570,1
1123575,0
1123577,2
1123585,2
1123597,1
1123600,2
1123603,1
1123605,1
1123609,1
1123639,2
1123648,0
1123659,1
1123672,2
1123673,1
1123675,0
1123679,1
1123686,0
1123705,1
1123713,1
1123731,0
1123736,2
1123737,1
1123743,0
1123752,2
1123769,0
1123783,1
1123797,0
1123809,1
1123813,2
1123834,2
1123861,0
1123881,0
1123885,1
1123895,1
1123898,2
1123904,1
1123914,2
1123916,0
1123925,2
1123932,2
1123935,0
1123936,1
1123937,2
1123939,2
1123949,2
1123950,1
1123954,2
1123967,0
1123969,2
1123972,2
1123973,0
1123979,2
1123980,2
1123982,0
1123984,0
1123998,0
1124004,0
1124025,2
1124030,2
1124033,1
1124058,2
1124064,2
1124066,2
1124076,0
1124090,0
1124125,1
1124126,0
1124137,1
1124144,1
1124149,1
1124156,2
1124158,0
1124180,0
1124191,2
1124199,0
1124212,0
1124230,0
1124239,1
1124241,1
1124246,2
1124247,2
1124253,1
1124279,0
1124283,1
1124290,0
1124292,2
1124296,0
1124300,2
1124307,2
1124318,2
1124320,0
1124328,2
1124337,0
1124339,2
1124345,2
1124357,0
1124361,1
1124362,0
1124364,0
1124365,0
1124366,0
1124374,1
1124377,2
1124395,2
1124397,2
1124403,0
1124406,0
1124408,0
1124409,2
1124411,1
1124413,1
1124419,1
1124421,1
1124427,1
1124434,1
1124438,1
1124443,2
1124452,2
1124457,2
1124467,0
1124475,1
1124495,1
1124498,1
1124500,0
1124507,0
1124508,2
1124513,1
1124518,0
1124528,0
1124539,0
1124543,0
1124550,0
1124563,1
1124564,0
1124570,2
1124592,0
1124595,1
1124596,2
1124598,2
1124603,1
1124608,1
1124610,0
1124613,2
1124624,0
1124629,0
1124641,2
1124650,0
1124653,1
1124664,0
1124665,0
1124667,1
1124677,0
1124679,0
1124686,1
1124699,2
1124708,2
1124712,1
1124720,2
1124724,1
1124726,0
1124727,1
1124729,0
1124730,1
1124731,0
1124738,1
1124750,2
1124753,0
1124758,1
1124762,0
1124766,2
1124774,0
1124784,0
1124787,1
1124792,2
1124796,2
1124803,1
1124812,2
1124821,2
1124822,2
1124829,2
1124844,1
1124854,2
1124858,2
1124888,2
1124889,1
1124893,2
1124897,1
1124902,2
1124917,0
1124919,1
1124930,1
1124932,0
1124940,0
1124950,0
1124953,1
1124962,2
1124983,0
1124992,2
1124993,1
1124995,0
1124997,2
1125005,2
1125007,1
1125008,2
1125012,2
1125021,0
1125036,0
1125039,1
1125040,0
1125049,2
1125050,1
1125053,1
1125062,2
1125072,2
1125082,0
1125084,0
1125090,2
1125095,0
1125096,1
1125102,0
1125103,1
1125117,1
1125144,0
1125149,2
1125154,2
1125155,2
1125167,0
1125185,1
1125186,1
1125204,1
1125208,2
1125213,0
1125217,0
1125225,0
1125226,1
1125241,0
1125255,0
1125257,0
1125266,1
1125267,2
1125270,0
1125271,1
1125290,1
1125314,1
1125318,1
1125327,1
1125329,1
1125332,1
1125339,2
1125356,1
1125360,1
1125371,1
1125374,1
1125378,0
1125385,1
1125386,2
1125391,0
1125396,2
1125405,2
1125407,1
1125421,1
1125432,2
1125433,1
1125439,1
1125440,1
1125443,1
1125455,0
1125457,1
1125460,1
1125464,1
1125470,0
1125478,1
1125480,2
1125491,1
1125523,0
1125525,2
1125527,2
1125537,0
1125538,0
1125557,0
1125559,1
1125564,2
1125566,2
1125568,1
1125573,1
1125575,1
1125578,1
1125585,1
1125602,2
1125603,0
1125606,2
1125607,2
1125623,1
1125626,1
1125650,0
1125651,1
1125668,0
1125688,0
1125692,0
1125703,2
1125705,1
1125710,2
1125721,0
1125723,0
1125731,0
1125733,1
1125735,2
1125743,2
1125745,2
1125754,0
1125756,1
1125768,0
1125797,0
1125814,0
1125830,0
1125836,2
1125842,2
1125847,1
1125850,0
1125853,2
1125858,1
1125861,1
1125885,2
1125893,2
1125897,2
1125907,1
1125911,2
1125913,0
1125915,1
1125922,1
1125926,2
1125937,2
1125939,2
1125942,0
1125943,0
1125944,2
1125948,2
1125958,1
1125963,0
1125972,0
1125973,0
1125975,1
1125978,1
1125998,2
1126002,0
1126003,2
1126009,2
1126017,0
1126020,2
1126023,0
1126024,1
1126026,1
1126033,2
1126043,1
1126045,0
1126047,0
1126049,2
1126051,1
1126053,1
1126060,0
1126064,2
1126068,0
1126079,0
1126083,1
1126089,2
1126090,0
1126094,1
1126106,1
1126120,0
1126121,1
1126126,1
1126136,0
1126139,0
1126159,0
1126162,0
1126165,1
1126167,2
1126177,2
1126201,0
1126213,2
1126215,0
1126223,1
1126225,2
1126233,0
1126236,1
1126237,2
1126240,0
1126244,0
1126246,2
1126252,1
1126260,2
1126291,1
1126296,2
1126309,1
1126315,1
1126325,0
1126342,0
1126343,2
1126347,0
1126351,2
1126352,2
1126359,2
1126360,0
1126377,2
1126382,1
1126394,0
1126396,0
1126397,2
1126401,1
1126408,2
1126415,1
1126416,2
1126423,0
1126430,0
1126437,1
1126449,0
1126453,2
1126458,0
1126467,2
1126473,1
1126477,2
1126490,2
1126495,2
1126510,2
1126516,0
1126529,0
1126531,2
1126536,1
1126545,2
1126557,1
1126559,2
1126578,1
1126581,2
1126582,0
1126583,2
1126584,0
1126586,1
1126590,2
1126620,0
1126622,1
1126646,0
1126648,2
1126653,0
1126654,2
1126659,1
1126660,2
1126671,1
1126673,1
1126680,2
1126681,2
1126691,2
1126704,2
1126708,1
1126716,0
1126717,1
1126719,0
1126722,2
1126724,1
1126728,1
1126732,1
1126734,1
1126737,2
1126747,2
1126760,1
1126773,0
1126779,0
1126780,1
1126787,0
1126796,0
1126807,0
1126819,2
1126822,1
1126825,0
1126847,1
1126856,0
1126861,0
1126866,1
1126869,1
1126882,0
1126888,1
1126892,1
1126894,0
1126897,0
1126898,1
1126917,2
1126918,2
1126919,0
1126921,0
1126925,0
1126926,1
1126928,2
1126931,1
1126934,0
1126939,2
1126947,0
1126948,0
1126957,1
1126971,0
1126975,1
1126981,0
1126997,1
1127006,0
1127013,0
1127017,0
1127022,0
1127023,0
1127026,1
1127031,0
1127041,2
1127068,1
1127074,0
1127079,0
1127084,1
1127100,1
1127101,0
1127105,2
1127119,0
1127128,1
1127134,1
1127142,2
1127157,2
1127160,0
1127175,1
1127183,2
1127191,1
1127195,1
1127197,1
1127223,1
1127239,0
1127247,2
1127249,0
1127250,0
1127251,2
1127259,2
1127260,2
1127272,1
1127273,2
1127287,1
1127289,1
1127293,1
1127303,1
1127305,2
1127311,2
1127312,0
1127331,0
1127333,0
1127334,1
1127341,0
1127343,0
1127357,0
1127359,1
1127379,2
1127380,2
1127422,0
1127427,2
1127428,1
1127430,2
1127435,0
1127461,1
1127462,0
1127464,2
1127466,1
1127469,1
1127477,0
1127482,2
1127483,0
1127496,1
1127503,2
1127511,2
1127512,1
1127521,2
1127525,0
1127538,0
1127546,2
1127549,1
1127555,2
1127556,0
1127557,2
1127558,0
1127560,1
1127561,1
1127566,1
1127567,0
1127582,1
1127603,1
1127608,1
1127610,0
1127626,0
1127629,1
1127636,1
1127638,0
1127641,2
1127644,0
1127651,0
1127677,1
1127681,2
1127682,1
1127684,1
1127691,2
1127697,0
1127708,2
1127721,2
1127732,1
1127734,1
1127737,1
1127744,0
1127745,0
1127747,2
1127753,1
1127755,1
1127759,2
1127761,1
1127772,2
1127776,2
1127777,1
1127788,0
1127792,1
1127793,2
1127795,0
1127812,0
1127814,2
1127830,0
1127832,1
1127836,0
1127839,1
1127844,0
1127845,2
1127846,1
1127876,1
1127878,2
1127891,0
1127900,1
1127904,1
1127905,0
1127917,0
1127919,2
1127924,0
1127927,2
1127942,2
1127949,2
1127961,0
1127968,2
1127971,1
1127975,2
1127983,0
1127987,1
1127991,1
1127993,0
1128000,1
1128008,0
1128017,1
1128018,1
1128020,2
1128024,2
1128027,1
1128041,2
1128046,0
1128058,2
1128059,1
1128063,1
1128075,0
1128082,1
1128088,0
1128092,1
1128101,0
1128114,1
1128116,1
1128121,1
1128131,0
1128133,1
1128144,2
1128147,2
1128175,1
1128180,0
1128186,2
1128187,1
1128193,2
1128211,2
1128212,0
1128226,0
1128232,2
1128235,2
1128240,2
1128276,2
1128287,1
1128302,0
1128327,1
1128337,1
1128346,1
1128347,0
1128353,0
1128354,2
1128356,1
1128357,2
1128361,2
1128369,1
1128378,1
1128381,0
1128383,0
1128384,0
1128388,2
1128403,1
1128408,1
1128422,0
1128424,2
1128427,1
1128429,1
1128438,1
1128440,2
1128443,1
1128474,1
1128476,0
1128479,1
1128483,2
1128487,0
1128490,0
1128495,0
1128512,0
1128513,2
1128517,0
1128519,1
1128521,1
1128522,2
1128530,1
1128550,1
1128558,2
1128567,2
1128570,1
1128580,0
1128595,1
1128597,1
1128610,2
1128624,1
1128645,2
1128649,2
1128659,0
1128660,2
1128662,1
1128675,0
1128684,1
1128689,0
1128690,0
1128691,2
1128703,0
1128715,0
1128716,2
1128721,0
1128730,0
1128731,1
1128736,0
1128739,1
1128744,2
1128763,2
1128765,1
1128787,2
1128788,1
1128789,1
1128794,2
1128795,2
1128810,1
1128815,2
1128829,2
1128830,2
1128847,2
1128851,1
1128853,1
1128871,2
1128881,2
1128883,0
1128901,1
1128909,2
1128915,1
1128916,2
1128917,0
1128925,2
1128934,2
1128947,2
1128960,2
1128964,0
1128970,0
1128977,2
1128992,1
1128993,0
1128994,0
1129009,2
1129020,1
1129029,2
1129031,1
1129035,2
1129038,1
1129039,1
1129042,2
1129061,1
1129072,2
1129118,1
1129119,1
1129123,2
1129131,2
1129135,0
1129137,0
1129141,2
1129145,2
1129146,1
1129147,1
1129152,0
1129154,1
1129170,2
1129173,2
1129180,2
1129186,1
1129191,0
1129192,1
1129206,2
1129210,0
1129239,2
1129251,1
1129260,0
1129261,2
1129275,1
1129281,2
1129287,0
1129288,2
1129289,1
1129293,0
1129334,2
1129341,2
1129345,0
1129355,1
1129362,2
1129376,2
1129378,2
1129379,0
1129386,2
1129388,2
1129391,2
1129402,0
1129404,0
1129407,2
1129410,1
1129412,2
1129420,2
1129428,0
1129469,2
1129475,1
1129477,0
1129481,0
1129486,1
1129522,2
1129535,2
1129536,1
1129538,0
1129540,1
1129544,2
1129553,0
1129555,2
1129559,1
1129565,2
1129566,2
1129571,1
1129575,2
1129579,0
1129598,1
1129603,2
1129608,1
1129624,1
1129631,0
1129634,2
1129642,2
1129653,2
1129655,2
1129657,1
1129664,0
1129665,0
1129667,0
1129682,0
1129687,1
1129694,2
1129707,2
1129714,1
1129722,2
1129726,0
1129734,0
1129747,2
1129769,1
1129771,0
1129779,1
1129786,1
1129790,1
1129804,0
1129805,0
1129817,1
1129837,1
1129839,2
1129849,1
1129850,2
1129852,2
1129853,1
1129872,1
1129884,1
1129896,0
1129898,2
1129904,2
1129908,2
1129911,0
1129915,0
1129928,1
1129929,1
1129947,1
1129948,0
1129973,0
1129974,0
1129975,2
1129981,0
1129985,1
1129986,2
1129995,0
1130005,1
1130026,0
1130033,1
1130035,1
1130041,1
1130044,1
1130048,1
1130053,0
1130062,2
1130064,1
1130067,0
1130071,1
1130082,1
1130092,0
1130093,0
1130094,1
1130101,2
1130107,1
1130111,2
1130123,2
1130124,2
1130137,1
1130138,2
1130139,0
1130143,2
1130145,0
1130153,0
1130164,2
1130165,0
1130175,0
1130192,2
1130199,2
1130205,0
1130206,1
1130257,1
1130258,1
1130263,1
1130267,1
1130279,1
1130284,0
1130290,2
1130293,1
1130297,1
1130300,2
1130311,1
1130315,1
1130339,1
1130349,1
1130352,1
1130355,2
1130363,2
1130364,0
1130368,0
1130370,2
1130378,1
1130379,2
1130387,0
1130390,0
1130401,1
1130403,1
1130409,2
1130420,0
1130423,1
1130425,1
1130426,0
1130428,2
1130444,0
1130450,2
1130451,1
1130453,0
1130467,0
1130486,1
1130504,0
1130512,0
1130522,1
1130525,0
1130538,1
1130543,1
1130546,1
1130559,1
1130570,1
1130584,1
1130590,0
1130593,2
1130610,2
1130616,2
1130619,0
1130626,2
1130643,1
1130645,0
1130654,0
1130657,1
1130661,1
1130663,1
1130679,1
1130687,1
1130688,2
1130691,1
1130695,2
1130696,2
1130697,2
1130701,2
1130702,2
1130706,1
1130707,2
1130731,2
1130738,2
1130768,1
1130769,0
1130774,1
1130783,0
1130795,1
1130798,2
1130808,2
1130810,2
1130830,1
1130833,1
1130834,0
1130835,2
1130840,1
1130841,2
1130858,2
1130861,1
1130872,2
1130884,1
1130899,0
1130906,2
1130907,0
1130912,0
1130915,2
1130926,0
1130932,1
1130939,0
1130945,2
1130951,0
1130957,2
1130958,1
1130999,2
1131007,2
1131008,1
1131009,1
1131010,0
1131013,0
1131015,0
1131025,0
1131032,0
1131036,1
1131037,0
1131038,2
1131042,1
1131045,2
1131082,1
1131089,0
1131101,1
1131111,0
1131121,0
1131123,1
1131133,1
1131137,2
1131140,2
1131141,1
1131151,2
1131161,1
1131162,0
1131171,1
1131175,0
1131178,0
1131182,1
1131195,2
1131196,1
1131199,2
1131216,2
1131223,2
1131224,0
1131228,1
1131233,1
1131241,1
1131243,1
1131246,2
1131261,2
1131262,0
1131263,2
1131265,2
1131267,1
1131281,0
1131284,1
1131286,2
1131303,2
1131309,2
1131312,2
1131317,1
1131329,0
1131333,0
1131347,2
1131349,2
1131362,1
1131363,2
1131366,2
1131368,0
1131375,1
1131376,2
1131391,2
1131399,1
1131416,1
1131437,2
1131449,1
1131450,2
1131485,2
1131494,0
1131496,0
1131501,2
1131507,0
1131508,2
1131511,0
1131517,2
1131523,2
1131530,0
1131536,0
1131546,0
1131573,2
1131581,0
1131582,2
1131586,2
1131600,2
1131611,1
1131630,1
1131638,1
1131640,1
1131641,0
1131646,0
1131675,2
1131682,2
1131687,1
1131692,0
1131696,2
1131707,2
1131715,0
1131725,1
1131730,1
1131737,2
1131746,1
1131750,2
1131753,2
1131759,1
1131767,2
1131770,1
1131773,2
1131790,1
1131791,2
1131793,2
1131801,2
1131806,2
1131808,1
1131825,0
1131833,2
1131834,1
1131837,2
1131841,2
1131844,0
1131845,1
1131848,2
1131849,0
1131850,2
1131862,1
1131864,1
1131869,1
1131874,1
1131883,0
1131905,2
1131918,1
1131932,2
1131944,1
1131946,1
1131955,0
1131974,0
1131981,2
1131992,2
1131995,1
1131996,0
1132009,2
1132015,0
1132017,2
1132022,2
1132023,1
1132024,0
1132026,0
1132031,2
1132032,2
1132033,2
1132035,1
1132042,1
1132044,1
1132051,2
1132052,2
1132062,2
1132074,0
1132078,0
1132085,1
1132087,1
1132094,0
1132104,2
1132129,1
1132135,1
1132151,0
1132154,0
1132155,0
1132165,1
1132167,1
1132171,0
1132178,2
1132180,2
1132187,2
1132196,1
1132199,1
1132209,0
1132237,1
1132240,2
1132250,2
1132251,2
1132252,0
1132261,2
1132271,1
1132280,2
1132292,1
1132293,1
1132297,2
1132300,0
1132303,2
1132320,1
1132335,1
1132339,0
1132348,1
1132351,1
1132363,1
1132366,2
1132369,0
1132378,0
1132383,0
1132397,0
1132399,0
1132412,2
1132414,2
1132445,0
1132447,1
1132450,1
1132464,0
1132468,2
1132470,0
1132473,2
1132476,1
1132480,1
1132483,1
1132490,0
1132493,1
1132494,1
1132496,1
1132510,0
1132513,1
1132516,0
1132517,2
1132519,1
1132527,0
1132530,0
1132537,2
1132546,0
1132551,1
1132553,0
1132559,0
1132567,1
1132568,0
1132569,1
1132575,1
1132577,1
1132588,2
1132605,0
1132613,0
1132619,1
1132622,2
1132626,1
1132630,2
1132632,0
1132643,1
1132650,2
1132663,0
1132674,2
1132681,1
1132709,0
1132716,2
1132717,1
1132725,0
1132738,0
1132740,2
1132743,2
1132749,1
1132761,0
1132770,0
1132780,0
1132782,0
1132786,1
1132790,2
1132798,1
1132804,0
1132811,1
1132812,1
1132817,1
1132825,0
1132829,2
1132835,2
1132844,1
1132845,2
1132848,0
1132862,1
1132896,0
1132903,2
1132904,1
1132910,2
1132917,0
1132921,0
1132926,2
1132933,2
1132946,1
1132951,2
1132953,1
1132954,0
1132965,2
1132967,0
1132972,1
1132977,1
1132986,0
1132992,1
1132993,2
1132995,2
1133011,2
1133018,1
1133022,0
1133026,0
1133034,0
1133037,0
1133040,0
1133041,1
1133043,0
1133052,2
1133061,2
1133063,0
1133067,0
1133072,0
1133079,1
1133080,1
1133081,0
1133083,0
1133088,2
1133099,1
1133101,1
1133103,0
1133106,0
1133107,0
1133115,2
1133123,2
1133130,2
1133132,2
1133139,0
1133140,1
1133166,0
1133168,2
1133170,1
1133173,0
1133178,0
1133184,2
1133189,0
1133205,1
1133211,2
1133218,1
1133233,2
1133234,0
1133248,0
1133266,1
1133274,2
1133279,0
1133280,2
1133281,2
1133286,0
1133295,0
1133296,0
1133304,2
1133310,2
1133326,1
1133328,0
1133335,1
1133343,0
1133346,2
1133348,2
1133354,1
1133356,2
1133358,0
1133360,1
1133365,2
1133374,1
1133376,1
1133380,1
1133381,0
1133384,0
1133387,2
1133388,2
1133392,2
1133395,2
1133398,1
1133407,0
1133414,0
1133416,1
1133417,2
1133420,0
1133430,0
1133431,2
1133435,0
1133437,0
1133441,0
1133448,0
1133451,1
1133456,1
1133460,1
1133464,2
1133466,2
1133468,1
1133470,2
1133480,0
1133492,2
1133502,2
1133503,1
1133504,0
1133518,0
1133534,2
1133535,1
1133543,2
1133551,1
1133556,1
1133564,1
1133566,0
1133568,0
1133570,0
1133578,2
1133579,2
1133580,2
1133585,0
1133586,0
1133597,1
1133601,0
1133610,0
1133613,1
1133627,1
1133640,1
1133642,2
1133643,2
1133647,2
1133662,2
1133664,0
1133683,1
1133686,1
1133707,2
1133742,1
1133753,2
1133765,1
1133766,1
1133767,0
1133786,2
1133789,2
1133793,0
1133796,0
1133800,2
1133804,0
1133819,1
1133825,1
1133827,2
1133833,1
1133834,0
1133847,0
1133849,0
1133862,0
1133864,0
1133865,0
1133891,1
1133899,2
1133912,0
1133924,0
1133930,2
1133931,2
1133934,2
1133955,2
1133956,0
1133966,1
1133969,1
1133970,2
1133972,0
1133978,0
1133997,2
1134008,0
1134020,2
1134022,0
1134027,0
1134029,2
1134040,2
1134050,1
1134054,1
1134066,1
1134073,1
1134081,1
1134083,1
1134088,1
1134101,1
1134105,0
1134114,1
1134123,2
1134124,1
1134134,2
1134136,2
1134138,1
1134147,1
1134174,0
1134179,1
1134186,0
1134197,0
1134206,2
1134214,2
1134219,1
1134243,2
1134250,2
1134252,1
1134262,1
1134284,2
1134304,2
1134305,2
1134307,0
1134316,2
1134324,0
1134330,0
1134336,0
1134348,1
1134354,2
1134358,0
1134360,0
1134370,0
1134375,0
1134377,1
1134390,1
1134396,1
1134399,1
1134401,1
1134405,1
1134406,2
1134411,2
1134415,1
1134424,2
1134427,2
1134432,2
1134438,0
1134441,2
1134444,1
1134447,0
1134467,0
1134469,2
1134492,1
1134496,1
1134505,1
1134508,0
1134509,0
1134510,0
1134511,1
1134525,0
1134526,2
1134533,1
1134538,0
1134543,0
1134548,2
1134554,0
1134558,1
1134567,1
1134569,0
1134575,0
1134584,0
1134590,0
1134597,0
1134602,2
1134608,2
1134612,0
1134616,1
1134619,0
1134635,1
1134640,1
1134641,2
1134648,1
1134664,2
1134666,0
1134669,2
1134671,0
1134673,0
1134674,2
1134678,1
1134681,2
1134686,0
1134693,2
1134698,2
1134709,0
1134737,0
1134738,1
1134748,2
1134750,2
1134756,0
1134760,2
1134765,0
1134772,0
1134777,1
1134789,2
1134803,1
1134807,1
1134819,1
1134821,2
1134838,2
1134844,1
1134849,0
1134850,2
1134857,1
1134861,2
1134867,0
1134868,1
1134870,1
1134875,0
1134878,0
1134881,2
1134885,1
1134889,2
1134890,1
1134891,0
1134897,0
1134899,0
1134909,0
1134914,2
1134918,2
1134922,0
1134926,2
1134946,0
1134947,0
1134950,1
1134956,2
1134961,0
1134977,2
1134979,2
1134984,1
1134993,1
1135012,0
1135019,0
1135025,0
1135031,1
1135049,0
1135053,2
1135071,1
1135078,0
1135080,0
1135085,1
1135097,0
1135104,1
1135107,1
1135144,0
1135148,2
1135167,1
1135169,2
1135181,0
1135182,1
1135189,0
1135197,0
1135200,0
1135202,2
1135214,2
1135215,0
1135216,2
1135217,0
1135221,0
1135245,1
1135258,0
1135264,2
1135265,1
1135274,0
1135278,2
1135285,1
1135289,2
1135293,2
1135295,0
1135306,2
1135314,2
1135317,2
1135330,1
1135331,2
1135333,1
1135336,2
1135366,0
1135367,2
1135370,1
1135373,0
1135374,1
1135376,1
1135383,1
1135391,1
1135415,0
1135417,1
1135426,2
1135430,2
1135439,1
1135454,0
1135459,0
1135463,2
1135464,1
1135465,0
1135469,2
1135495,1
1135497,2
1135500,2
1135504,1
1135511,0
1135525,0
1135537,2
1135543,1
1135557,0
1135570,2
1135572,0
1135579,0
1135584,1
1135602,2
1135618,0
1135622,2
1135630,2
1135644,1
1135657,2
1135677,1
1135680,2
1135683,2
1135693,1
1135703,2
1135724,1
1135748,2
1135769,1
1135775,0
1135793,2
1135795,1
1135806,1
1135813,2
1135822,2
1135831,2
1135833,0
1135836,1
1135838,0
1135848,0
1135868,0
1135871,1
1135903,1
1135909,0
1135938,1
1135941,1
1135943,2
1135944,0
1135945,1
1135946,0
1135948,0
1135949,2
1135952,0
1135953,0
1135964,2
1135979,0
1135994,1
1135999,2
1136004,2
1136012,2
1136025,1
1136044,1
1136047,2
1136071,1
1136074,0
1136085,1
1136086,1
1136088,0
1136103,1
1136107,0
1136124,2
1136125,2
1136127,2
1136128,1
1136134,1
1136137,1
1136139,0
1136144,1
1136145,0
1136160,2
1136185,1
1136189,2
1136203,1
1136209,2
1136210,2
1136214,0
1136215,2
1136219,2
1136222,2
1136223,0
1136229,1
1136235,2
1136240,0
1136241,1
1136245,1
1136252,0
1136261,2
1136275,0
1136277,0
1136297,2
1136302,1
